TransactionID,TransactionStartDateTime,TransactionEndDateTime,CardholderID,LocationID,TransactionTypeID,TransactionAmount
FC-2022-1000000038,1/1/2022 8:02,1/1/2022 8:04,FC-001-1001,FC-001,3,0
FC-2022-1000000039,1/1/2022 8:05,1/1/2022 8:07,FC-005-1039,FC-005,3,0
FC-2022-1000000040,1/1/2022 8:06,1/1/2022 8:08,FC-005-1041,FC-005,3,0
FC-2022-1000000041,1/1/2022 8:06,1/1/2022 8:12,FC-004-1006,FC-004,1,0
FC-2022-1000000042,1/1/2022 8:08,1/1/2022 8:13,FC-001-1006,FC-001,1,50000
FC-2022-1000000043,1/1/2022 8:09,1/1/2022 8:16,FC-005-1024,FC-005,1,4000
FC-2022-1000000044,1/1/2022 8:11,1/1/2022 8:16,FC-005-1012,FC-005,1,10000
FC-2022-1000000045,1/1/2022 8:12,1/1/2022 8:15,FC-002-1022,FC-002,4,10000
FC-2022-1000000046,1/1/2022 8:17,1/1/2022 8:22,FC-005-1031,FC-005,1,50000
FC-2022-1000000047,1/1/2022 8:18,1/1/2022 8:23,FC-004-1043,FC-004,4,6000
FC-2022-1000000048,1/1/2022 8:19,1/1/2022 8:22,FC-006-1006,FC-006,3,0
FC-2022-1000000049,1/1/2022 8:20,1/1/2022 8:24,FC-004-1042,FC-004,1,10000
FC-2022-1000000050,1/1/2022 8:20,1/1/2022 8:25,FC-001-1027,FC-001,1,20000
FC-2022-1000000051,1/1/2022 8:25,1/1/2022 8:27,FC-005-1018,FC-005,1,0
FC-2022-1000000052,1/1/2022 8:26,1/1/2022 8:27,FC-001-1016,FC-001,3,0
FC-2022-1000000053,1/1/2022 8:29,1/1/2022 8:34,FC-001-1014,FC-001,1,50000
FC-2022-1000000054,1/1/2022 8:30,1/1/2022 8:35,FC-001-1046,FC-001,1,50000
FC-2022-1000000055,1/1/2022 8:31,1/1/2022 8:39,FC-001-1046,FC-001,2,10000
FC-2022-1000000056,1/1/2022 8:31,1/1/2022 8:35,FC-002-1016,FC-002,1,4000
FC-2022-1000000057,1/1/2022 8:40,1/1/2022 8:45,FC-006-1034,FC-006,4,10000
FC-2022-1000000058,1/1/2022 8:46,1/1/2022 8:52,FC-001-1031,FC-001,1,100000
FC-2022-1000000059,1/1/2022 8:47,1/1/2022 8:53,FC-002-1011,FC-002,1,50000
FC-2022-1000000060,1/1/2022 8:48,1/1/2022 8:51,FC-001-1019,FC-001,1,3000
FC-2022-1000000061,1/1/2022 8:49,1/1/2022 8:53,FC-002-1020,FC-002,3,0
FC-2022-1000000062,1/1/2022 8:57,1/1/2022 8:59,FC-001-1025,FC-001,3,0
FC-2022-1000000063,1/1/2022 8:59,1/1/2022 9:04,FC-005-1004,FC-005,1,50000
FC-2022-1000000064,1/1/2022 9:00,1/1/2022 9:05,FC-006-1037,FC-006,1,10000
FC-2022-1000000065,1/1/2022 9:03,1/1/2022 9:08,FC-002-1045,FC-002,1,0
FC-2022-1000000066,1/1/2022 9:03,1/1/2022 9:06,FC-001-1029,FC-001,3,0
FC-2022-1000000067,1/1/2022 9:04,1/1/2022 9:11,FC-001-1025,FC-001,2,20000
FC-2022-1000000068,1/1/2022 9:05,1/1/2022 9:11,FC-001-1039,FC-001,1,8000
FC-2022-1000000069,1/1/2022 9:07,1/1/2022 9:14,FC-002-1004,FC-002,1,10000
FC-2022-1000000070,1/1/2022 9:07,1/1/2022 9:14,FC-006-1033,FC-006,1,8000
FC-2022-1000000071,1/1/2022 9:10,1/1/2022 9:12,FC-002-1037,FC-002,4,0
FC-2022-1000000072,1/1/2022 9:10,1/1/2022 9:17,FC-005-1011,FC-005,2,10000
FC-2022-1000000073,1/1/2022 9:20,1/1/2022 9:22,FC-001-1023,FC-001,1,10000
FC-2022-1000000074,1/1/2022 9:20,1/1/2022 9:24,FC-004-1015,FC-004,1,10000
FC-2022-1000000075,1/1/2022 9:28,1/1/2022 9:30,FC-006-1025,FC-006,4,20000
FC-2022-1000000076,1/1/2022 9:34,1/1/2022 9:38,FC-004-1037,FC-004,2,10000
FC-2022-1000000077,1/1/2022 9:39,1/1/2022 9:42,FC-004-1036,FC-004,1,8000
FC-2022-1000000078,1/1/2022 9:40,1/1/2022 9:44,FC-005-1008,FC-005,2,4000
FC-2022-1000000079,1/1/2022 9:44,1/1/2022 9:47,FC-005-1042,FC-005,1,50000
FC-2022-1000000080,1/1/2022 9:47,1/1/2022 9:50,FC-006-1007,FC-006,4,0
FC-2022-1000000081,1/1/2022 9:50,1/1/2022 9:54,FC-005-1015,FC-005,4,0
FC-2022-1000000082,1/1/2022 9:51,1/1/2022 9:53,FC-002-1034,FC-002,1,20000
FC-2022-1000000083,1/1/2022 9:54,1/1/2022 9:57,FC-001-1026,FC-001,3,0
FC-2022-1000000084,1/1/2022 9:56,1/1/2022 10:01,FC-003-1027,FC-003,1,50000
FC-2022-1000000085,1/1/2022 9:57,1/1/2022 10:01,FC-005-1001,FC-005,1,20000
FC-2022-1000000086,1/1/2022 9:58,1/1/2022 10:03,FC-001-1016,FC-001,2,20000
FC-2022-1000000087,1/1/2022 10:00,1/1/2022 10:03,FC-001-1032,FC-001,1,9000
FC-2022-1000000088,1/1/2022 10:01,1/1/2022 10:05,FC-002-1005,FC-002,1,0
FC-2022-1000000089,1/1/2022 10:02,1/1/2022 10:05,FC-005-1038,FC-005,4,100000
FC-2022-1000000090,1/1/2022 10:02,1/1/2022 10:03,FC-006-1027,FC-006,3,0
FC-2022-1000000091,1/1/2022 10:03,1/1/2022 10:07,FC-006-1027,FC-006,1,50000
FC-2022-1000000092,1/1/2022 10:05,1/1/2022 10:08,FC-006-1029,FC-006,1,20000
FC-2022-1000000093,1/1/2022 10:07,1/1/2022 10:10,FC-004-1034,FC-004,3,0
FC-2022-1000000094,1/1/2022 10:08,1/1/2022 10:10,FC-001-1038,FC-001,1,50000
FC-2022-1000000095,1/1/2022 10:12,1/1/2022 10:15,FC-003-1024,FC-003,4,8000
FC-2022-1000000096,1/1/2022 10:16,1/1/2022 10:20,FC-004-1026,FC-004,1,7000
FC-2022-1000000097,1/1/2022 10:17,1/1/2022 10:24,FC-002-1034,FC-002,1,10000
FC-2022-1000000098,1/1/2022 10:19,1/1/2022 10:23,FC-004-1020,FC-004,3,0
FC-2022-1000000099,1/1/2022 10:20,1/1/2022 10:24,FC-003-1020,FC-003,1,10000
FC-2022-1000000100,1/1/2022 10:25,1/1/2022 10:27,FC-002-1021,FC-002,4,4000
FC-2022-1000000101,1/1/2022 10:27,1/1/2022 10:34,FC-005-1023,FC-005,1,20000
FC-2022-1000000102,1/1/2022 10:30,1/1/2022 10:32,FC-003-1028,FC-003,1,20000
FC-2022-1000000103,1/1/2022 10:30,1/1/2022 10:36,FC-002-1002,FC-002,1,4000
FC-2022-1000000104,1/1/2022 10:31,1/1/2022 10:35,FC-004-1033,FC-004,2,20000
FC-2022-1000000105,1/1/2022 10:33,1/1/2022 10:41,FC-006-1007,FC-006,2,20000
FC-2022-1000000106,1/1/2022 10:33,1/1/2022 10:35,FC-003-1004,FC-003,1,100000
FC-2022-1000000107,1/1/2022 10:33,1/1/2022 10:38,FC-001-1001,FC-001,1,50000
FC-2022-1000000108,1/1/2022 10:38,1/1/2022 10:43,FC-004-1015,FC-004,1,10000
FC-2022-1000000109,1/1/2022 10:39,1/1/2022 10:41,FC-003-1021,FC-003,1,10000
FC-2022-1000000110,1/1/2022 10:40,1/1/2022 10:42,FC-006-1011,FC-006,3,0
FC-2022-1000000111,1/1/2022 10:48,1/1/2022 10:54,FC-001-1008,FC-001,1,3000
FC-2022-1000000112,1/1/2022 10:51,1/1/2022 10:57,FC-006-1007,FC-006,1,20000
FC-2022-1000000113,1/1/2022 10:54,1/1/2022 11:00,FC-006-1027,FC-006,1,50000
FC-2022-1000000114,1/1/2022 10:54,1/1/2022 10:59,FC-003-1031,FC-003,1,50000
FC-2022-1000000115,1/1/2022 11:02,1/1/2022 11:04,FC-002-1047,FC-002,4,0
FC-2022-1000000116,1/1/2022 11:11,1/1/2022 11:14,FC-006-1022,FC-006,1,10000
FC-2022-1000000117,1/1/2022 11:12,1/1/2022 11:15,FC-004-1023,FC-004,1,3000
FC-2022-1000000118,1/1/2022 11:16,1/1/2022 11:24,FC-001-1013,FC-001,2,20000
FC-2022-1000000119,1/1/2022 11:18,1/1/2022 11:21,FC-003-1004,FC-003,2,9000
FC-2022-1000000120,1/1/2022 11:20,1/1/2022 11:24,FC-006-1031,FC-006,4,7000
FC-2022-1000000121,1/1/2022 11:23,1/1/2022 11:27,FC-006-1001,FC-006,3,0
FC-2022-1000000122,1/1/2022 11:28,1/1/2022 11:34,FC-001-1025,FC-001,1,10000
FC-2022-1000000123,1/1/2022 11:31,1/1/2022 11:33,FC-001-1033,FC-001,1,20000
FC-2022-1000000124,1/1/2022 11:37,1/1/2022 11:44,FC-003-1028,FC-003,2,0
FC-2022-1000000125,1/1/2022 11:37,1/1/2022 11:41,FC-002-1014,FC-002,3,0
FC-2022-1000000126,1/1/2022 11:45,1/1/2022 11:48,FC-002-1018,FC-002,1,50000
FC-2022-1000000127,1/1/2022 11:50,1/1/2022 11:53,FC-002-1035,FC-002,4,7000
FC-2022-1000000128,1/1/2022 11:58,1/1/2022 12:00,FC-004-1034,FC-004,1,0
FC-2022-1000000129,1/1/2022 12:04,1/1/2022 12:09,FC-001-1040,FC-001,1,50000
FC-2022-1000000130,1/1/2022 12:11,1/1/2022 12:19,FC-001-1040,FC-001,2,7000
FC-2022-1000000131,1/1/2022 12:16,1/1/2022 12:19,FC-001-1032,FC-001,4,10000
FC-2022-1000000132,1/1/2022 12:19,1/1/2022 12:25,FC-003-1010,FC-003,2,5000
FC-2022-1000000133,1/1/2022 12:27,1/1/2022 12:31,FC-002-1013,FC-002,4,4000
FC-2022-1000000134,1/1/2022 12:28,1/1/2022 12:29,FC-001-1032,FC-001,3,0
FC-2022-1000000135,1/1/2022 12:31,1/1/2022 12:33,FC-003-1026,FC-003,3,0
FC-2022-1000000136,1/1/2022 12:34,1/1/2022 12:36,FC-005-1002,FC-005,1,50000
FC-2022-1000000137,1/1/2022 12:37,1/1/2022 12:38,FC-005-1001,FC-005,3,0
FC-2022-1000000138,1/1/2022 12:39,1/1/2022 12:45,FC-003-1011,FC-003,1,20000
FC-2022-1000000139,1/1/2022 12:41,1/1/2022 12:46,FC-002-1016,FC-002,1,0
FC-2022-1000000140,1/1/2022 12:41,1/1/2022 12:45,FC-005-1025,FC-005,4,20000
FC-2022-1000000141,1/1/2022 12:42,1/1/2022 12:45,FC-002-1017,FC-002,1,50000
FC-2022-1000000142,1/1/2022 12:43,1/1/2022 12:48,FC-001-1013,FC-001,4,9000
FC-2022-1000000143,1/1/2022 12:45,1/1/2022 12:52,FC-004-1013,FC-004,1,0
FC-2022-1000000144,1/1/2022 12:48,1/1/2022 12:54,FC-006-1004,FC-006,1,10000
FC-2022-1000000145,1/1/2022 12:50,1/1/2022 12:54,FC-001-1032,FC-001,4,0
FC-2022-1000000146,1/1/2022 12:50,1/1/2022 12:51,FC-002-1027,FC-002,3,0
FC-2022-1000000147,1/1/2022 12:51,1/1/2022 12:58,FC-001-1007,FC-001,1,50000
FC-2022-1000000148,1/1/2022 12:54,1/1/2022 12:57,FC-004-1006,FC-004,2,20000
FC-2022-1000000149,1/1/2022 12:57,1/1/2022 13:00,FC-005-1026,FC-005,1,10000
FC-2022-1000000150,1/1/2022 12:58,1/1/2022 13:04,FC-005-1040,FC-005,1,8000
FC-2022-1000000151,1/1/2022 12:58,1/1/2022 13:04,FC-001-1034,FC-001,1,20000
FC-2022-1000000152,1/1/2022 13:02,1/1/2022 13:06,FC-004-1014,FC-004,4,50000
FC-2022-1000000153,1/1/2022 13:05,1/1/2022 13:10,FC-005-1019,FC-005,4,50000
FC-2022-1000000154,1/1/2022 13:07,1/1/2022 13:09,FC-006-1028,FC-006,4,20000
FC-2022-1000000155,1/1/2022 13:12,1/1/2022 13:19,FC-002-1016,FC-002,1,0
FC-2022-1000000156,1/1/2022 13:15,1/1/2022 13:19,FC-002-1042,FC-002,1,50000
FC-2022-1000000157,1/1/2022 13:15,1/1/2022 13:20,FC-006-1015,FC-006,4,20000
FC-2022-1000000158,1/1/2022 13:20,1/1/2022 13:27,FC-001-1032,FC-001,1,20000
FC-2022-1000000159,1/1/2022 13:21,1/1/2022 13:25,FC-006-1032,FC-006,1,4000
FC-2022-1000000160,1/1/2022 13:22,1/1/2022 13:29,FC-001-1011,FC-001,1,20000
FC-2022-1000000161,1/1/2022 13:22,1/1/2022 13:25,FC-006-1020,FC-006,1,8000
FC-2022-1000000162,1/1/2022 13:26,1/1/2022 13:30,FC-004-1002,FC-004,4,3000
FC-2022-1000000163,1/1/2022 13:26,1/1/2022 13:29,FC-005-1015,FC-005,1,10000
FC-2022-1000000164,1/1/2022 13:27,1/1/2022 13:29,FC-003-1023,FC-003,1,8000
FC-2022-1000000165,1/1/2022 13:27,1/1/2022 13:32,FC-002-1011,FC-002,1,7000
FC-2022-1000000166,1/1/2022 13:34,1/1/2022 13:39,FC-001-1031,FC-001,4,0
FC-2022-1000000167,1/1/2022 13:37,1/1/2022 13:43,FC-006-1014,FC-006,1,6000
FC-2022-1000000168,1/1/2022 13:38,1/1/2022 13:42,FC-006-1021,FC-006,1,10000
FC-2022-1000000169,1/1/2022 13:46,1/1/2022 13:49,FC-005-1030,FC-005,3,0
FC-2022-1000000170,1/1/2022 13:49,1/1/2022 13:51,FC-001-1026,FC-001,1,3000
FC-2022-1000000171,1/1/2022 13:51,1/1/2022 13:55,FC-003-1009,FC-003,1,1000
FC-2022-1000000172,1/1/2022 13:52,1/1/2022 13:57,FC-006-1028,FC-006,1,20000
FC-2022-1000000173,1/1/2022 13:55,1/1/2022 13:57,FC-006-1028,FC-006,1,9000
FC-2022-1000000174,1/1/2022 13:56,1/1/2022 13:59,FC-004-1029,FC-004,1,1000
FC-2022-1000000175,1/1/2022 13:57,1/1/2022 14:03,FC-004-1008,FC-004,1,10000
FC-2022-1000000176,1/1/2022 13:59,1/1/2022 14:01,FC-004-1038,FC-004,1,6000
FC-2022-1000000177,1/1/2022 13:59,1/1/2022 14:02,FC-002-1042,FC-002,4,100000
FC-2022-1000000178,1/1/2022 14:07,1/1/2022 14:14,FC-006-1011,FC-006,1,1000
FC-2022-1000000179,1/1/2022 14:17,1/1/2022 14:24,FC-001-1033,FC-001,1,10000
FC-2022-1000000180,1/1/2022 14:18,1/1/2022 14:21,FC-005-1031,FC-005,4,50000
FC-2022-1000000181,1/1/2022 14:23,1/1/2022 14:27,FC-006-1021,FC-006,2,9000
FC-2022-1000000182,1/1/2022 14:26,1/1/2022 14:30,FC-002-1002,FC-002,3,0
FC-2022-1000000183,1/1/2022 14:29,1/1/2022 14:37,FC-001-1016,FC-001,2,6000
FC-2022-1000000184,1/1/2022 14:29,1/1/2022 14:36,FC-002-1016,FC-002,2,20000
FC-2022-1000000185,1/1/2022 14:30,1/1/2022 14:37,FC-004-1030,FC-004,1,3000
FC-2022-1000000186,1/1/2022 14:33,1/1/2022 14:34,FC-004-1040,FC-004,3,0
FC-2022-1000000187,1/1/2022 14:35,1/1/2022 14:37,FC-005-1042,FC-005,4,3000
FC-2022-1000000188,1/1/2022 14:48,1/1/2022 14:51,FC-002-1041,FC-002,4,0
FC-2022-1000000189,1/1/2022 14:49,1/1/2022 14:53,FC-002-1001,FC-002,2,9000
FC-2022-1000000190,1/1/2022 14:52,1/1/2022 14:55,FC-006-1032,FC-006,1,50000
FC-2022-1000000191,1/1/2022 14:53,1/1/2022 14:55,FC-005-1032,FC-005,3,0
FC-2022-1000000192,1/1/2022 14:54,1/1/2022 14:56,FC-005-1034,FC-005,3,0
FC-2022-1000000193,1/1/2022 14:55,1/1/2022 15:00,FC-001-1046,FC-001,1,20000
FC-2022-1000000194,1/1/2022 14:59,1/1/2022 15:06,FC-005-1007,FC-005,1,0
FC-2022-1000000195,1/1/2022 15:01,1/1/2022 15:09,FC-004-1001,FC-004,2,20000
FC-2022-1000000196,1/1/2022 15:05,1/1/2022 15:09,FC-005-1018,FC-005,1,20000
FC-2022-1000000197,1/1/2022 15:05,1/1/2022 15:07,FC-004-1004,FC-004,1,20000
FC-2022-1000000198,1/1/2022 15:06,1/1/2022 15:11,FC-006-1035,FC-006,4,50000
FC-2022-1000000199,1/1/2022 15:10,1/1/2022 15:14,FC-002-1028,FC-002,1,10000
FC-2022-1000000200,1/1/2022 15:20,1/1/2022 15:22,FC-001-1016,FC-001,1,3000
FC-2022-1000000201,1/1/2022 15:23,1/1/2022 15:26,FC-006-1020,FC-006,1,0
FC-2022-1000000202,1/1/2022 15:23,1/1/2022 15:30,FC-006-1036,FC-006,1,0
FC-2022-1000000203,1/1/2022 15:25,1/1/2022 15:29,FC-005-1037,FC-005,1,8000
FC-2022-1000000204,1/1/2022 15:28,1/1/2022 15:30,FC-004-1041,FC-004,1,5000
FC-2022-1000000205,1/1/2022 15:31,1/1/2022 15:33,FC-002-1001,FC-002,1,50000
FC-2022-1000000206,1/1/2022 15:32,1/1/2022 15:37,FC-004-1033,FC-004,1,20000
FC-2022-1000000207,1/1/2022 15:38,1/1/2022 15:45,FC-005-1011,FC-005,1,0
FC-2022-1000000208,1/1/2022 15:41,1/1/2022 15:46,FC-001-1007,FC-001,1,4000
FC-2022-1000000209,1/1/2022 15:43,1/1/2022 15:50,FC-006-1002,FC-006,2,20000
FC-2022-1000000210,1/1/2022 15:54,1/1/2022 15:58,FC-004-1005,FC-004,1,10000
FC-2022-1000000211,1/1/2022 15:57,1/1/2022 16:03,FC-004-1006,FC-004,1,10000
FC-2022-1000000212,1/1/2022 16:01,1/1/2022 16:04,FC-005-1009,FC-005,1,1000
FC-2022-1000000213,1/1/2022 16:01,1/1/2022 16:06,FC-004-1002,FC-004,1,10000
FC-2022-1000000214,1/1/2022 16:07,1/1/2022 16:13,FC-002-1001,FC-002,1,8000
FC-2022-1000000215,1/1/2022 16:09,1/1/2022 16:12,FC-001-1004,FC-001,1,8000
FC-2022-1000000216,1/1/2022 16:11,1/1/2022 16:18,FC-001-1038,FC-001,1,8000
FC-2022-1000000217,1/1/2022 16:12,1/1/2022 16:15,FC-005-1019,FC-005,4,9000
FC-2022-1000000218,1/1/2022 16:13,1/1/2022 16:16,FC-001-1008,FC-001,1,20000
FC-2022-1000000219,1/1/2022 16:14,1/1/2022 16:19,FC-003-1003,FC-003,1,0
FC-2022-1000000220,1/1/2022 16:14,1/1/2022 16:17,FC-004-1009,FC-004,1,20000
FC-2022-1000000221,1/1/2022 16:19,1/1/2022 16:22,FC-003-1007,FC-003,4,7000
FC-2022-1000000222,1/1/2022 16:20,1/1/2022 16:28,FC-001-1039,FC-001,2,0
FC-2022-1000000223,1/1/2022 16:22,1/1/2022 16:27,FC-002-1042,FC-002,1,50000
FC-2022-1000000224,1/1/2022 16:23,1/1/2022 16:27,FC-005-1030,FC-005,4,50000
FC-2022-1000000225,1/1/2022 16:25,1/1/2022 16:32,FC-002-1043,FC-002,1,20000
FC-2022-1000000226,1/1/2022 16:29,1/1/2022 16:34,FC-004-1003,FC-004,4,0
FC-2022-1000000227,1/1/2022 16:31,1/1/2022 16:33,FC-006-1001,FC-006,4,8000
FC-2022-1000000228,1/1/2022 16:32,1/1/2022 16:37,FC-002-1022,FC-002,4,0
FC-2022-1000000229,1/1/2022 16:36,1/1/2022 16:37,FC-002-1007,FC-002,3,0
FC-2022-1000000230,1/1/2022 16:36,1/1/2022 16:39,FC-004-1009,FC-004,1,0
FC-2022-1000000231,1/1/2022 16:37,1/1/2022 16:41,FC-001-1037,FC-001,2,10000
FC-2022-1000000232,1/1/2022 16:39,1/1/2022 16:44,FC-006-1002,FC-006,1,50000
FC-2022-1000000233,1/1/2022 16:48,1/1/2022 16:55,FC-005-1015,FC-005,1,7000
FC-2022-1000000234,1/1/2022 16:49,1/1/2022 16:54,FC-003-1004,FC-003,1,7000
FC-2022-1000000235,1/1/2022 17:03,1/1/2022 17:09,FC-002-1004,FC-002,1,0
FC-2022-1000000236,1/1/2022 17:17,1/1/2022 17:21,FC-002-1037,FC-002,4,8000
FC-2022-1000000237,1/1/2022 17:18,1/1/2022 17:20,FC-006-1005,FC-006,1,3000
FC-2022-1000000238,1/1/2022 17:25,1/1/2022 17:28,FC-001-1001,FC-001,1,50000
FC-2022-1000000239,1/1/2022 17:30,1/1/2022 17:37,FC-002-1036,FC-002,1,10000
FC-2022-1000000240,1/1/2022 17:33,1/1/2022 17:36,FC-006-1009,FC-006,1,1000
FC-2022-1000000241,1/1/2022 17:34,1/1/2022 17:38,FC-002-1019,FC-002,1,1000
FC-2022-1000000242,1/1/2022 17:39,1/1/2022 17:45,FC-004-1020,FC-004,1,8000
FC-2022-1000000243,1/1/2022 17:40,1/1/2022 17:41,FC-002-1039,FC-002,3,0
FC-2022-1000000244,1/1/2022 17:41,1/1/2022 17:44,FC-001-1007,FC-001,1,7000
FC-2022-1000000245,1/1/2022 17:42,1/1/2022 17:45,FC-001-1026,FC-001,1,0
FC-2022-1000000246,1/1/2022 17:51,1/1/2022 17:54,FC-006-1008,FC-006,1,6000
FC-2022-1000000247,1/1/2022 17:54,1/1/2022 18:00,FC-004-1001,FC-004,1,1000
FC-2022-1000000248,1/1/2022 17:58,1/1/2022 18:02,FC-004-1030,FC-004,1,50000
FC-2022-1000000249,1/1/2022 17:58,1/1/2022 18:02,FC-004-1016,FC-004,4,100000
FC-2022-1000000250,1/1/2022 18:00,1/1/2022 18:02,FC-005-1035,FC-005,1,20000
FC-2022-1000000251,1/1/2022 18:01,1/1/2022 18:02,FC-006-1009,FC-006,3,0
FC-2022-1000000252,1/1/2022 18:02,1/1/2022 18:09,FC-004-1030,FC-004,2,8000
FC-2022-1000000253,1/1/2022 18:07,1/1/2022 18:11,FC-002-1021,FC-002,1,100000
FC-2022-1000000254,1/1/2022 18:13,1/1/2022 18:17,FC-004-1035,FC-004,1,9000
FC-2022-1000000255,1/1/2022 18:14,1/1/2022 18:18,FC-001-1036,FC-001,1,6000
FC-2022-1000000256,1/1/2022 18:15,1/1/2022 18:17,FC-002-1028,FC-002,4,6000
FC-2022-1000000257,1/1/2022 18:16,1/1/2022 18:18,FC-004-1008,FC-004,1,9000
FC-2022-1000000258,1/1/2022 18:18,1/1/2022 18:25,FC-003-1014,FC-003,1,6000
FC-2022-1000000259,1/1/2022 18:20,1/1/2022 18:25,FC-006-1032,FC-006,1,20000
FC-2022-1000000260,1/1/2022 18:25,1/1/2022 18:26,FC-002-1020,FC-002,3,0
FC-2022-1000000261,1/1/2022 18:27,1/1/2022 18:32,FC-004-1014,FC-004,1,10000
FC-2022-1000000262,1/1/2022 18:30,1/1/2022 18:32,FC-004-1028,FC-004,4,10000
FC-2022-1000000263,1/1/2022 18:32,1/1/2022 18:35,FC-005-1008,FC-005,1,0
FC-2022-1000000264,1/1/2022 18:35,1/1/2022 18:41,FC-003-1021,FC-003,1,20000
FC-2022-1000000265,1/1/2022 18:35,1/1/2022 18:39,FC-004-1034,FC-004,2,1000
FC-2022-1000000266,1/1/2022 18:35,1/1/2022 18:37,FC-001-1046,FC-001,1,4000
FC-2022-1000000267,1/1/2022 18:35,1/1/2022 18:40,FC-001-1004,FC-001,1,10000
FC-2022-1000000268,1/1/2022 18:42,1/1/2022 18:45,FC-002-1043,FC-002,1,1000
FC-2022-1000000269,1/1/2022 18:44,1/1/2022 18:47,FC-006-1036,FC-006,1,7000
FC-2022-1000000270,1/1/2022 18:46,1/1/2022 18:49,FC-004-1027,FC-004,1,10000
FC-2022-1000000271,1/1/2022 18:49,1/1/2022 18:54,FC-001-1001,FC-001,4,50000
FC-2022-1000000272,1/1/2022 18:52,1/1/2022 18:54,FC-004-1026,FC-004,1,9000
FC-2022-1000000273,1/1/2022 18:52,1/1/2022 18:58,FC-005-1017,FC-005,1,50000
