TransactionID,TransactionStartDateTime,TransactionEndDateTime,CardholderID,LocationID,TransactionTypeID,TransactionAmount
LA-2022-1000000085,1/1/2022 7:43,1/1/2022 7:45,LA-010-1061,LA-010,1,20000
LA-2022-1000000086,1/1/2022 7:44,1/1/2022 7:50,LA-014-1216,LA-014,1,3000
LA-2022-1000000087,1/1/2022 7:44,1/1/2022 7:46,LA-009-1077,LA-009,1,50000
LA-2022-1000000088,1/1/2022 7:45,1/1/2022 7:47,LA-010-1209,LA-010,3,0
LA-2022-1000000089,1/1/2022 7:46,1/1/2022 7:51,LA-012-1096,LA-012,1,50000
LA-2022-1000000090,1/1/2022 7:46,1/1/2022 7:53,LA-011-1232,LA-011,1,10000
LA-2022-1000000091,1/1/2022 7:46,1/1/2022 7:48,LA-006-1231,LA-006,4,4000
LA-2022-1000000092,1/1/2022 7:48,1/1/2022 7:52,LA-014-1108,LA-014,1,10000
LA-2022-1000000093,1/1/2022 7:48,1/1/2022 7:52,LA-010-1040,LA-010,1,100000
LA-2022-1000000094,1/1/2022 7:48,1/1/2022 7:52,LA-005-1067,LA-005,1,50000
LA-2022-1000000095,1/1/2022 7:48,1/1/2022 7:51,LA-004-1010,LA-004,1,10000
LA-2022-1000000096,1/1/2022 7:48,1/1/2022 7:51,LA-003-1233,LA-003,1,8000
LA-2022-1000000097,1/1/2022 7:48,1/1/2022 7:53,LA-003-1054,LA-003,1,50000
LA-2022-1000000098,1/1/2022 7:49,1/1/2022 7:52,LA-015-1215,LA-015,1,100000
LA-2022-1000000099,1/1/2022 7:49,1/1/2022 7:53,LA-007-1244,LA-007,4,7000
LA-2022-1000000100,1/1/2022 7:49,1/1/2022 7:52,LA-007-1008,LA-007,1,20000
LA-2022-1000000101,1/1/2022 7:49,1/1/2022 7:53,LA-002-1022,LA-002,1,6000
LA-2022-1000000102,1/1/2022 7:51,1/1/2022 7:55,LA-014-1255,LA-014,1,6000
LA-2022-1000000103,1/1/2022 7:51,1/1/2022 7:55,LA-005-1298,LA-005,3,0
LA-2022-1000000104,1/1/2022 7:51,1/1/2022 7:56,LA-001-1117,LA-001,4,10000
LA-2022-1000000105,1/1/2022 7:52,1/1/2022 7:54,LA-005-1296,LA-005,4,9000
LA-2022-1000000106,1/1/2022 7:52,1/1/2022 7:54,LA-002-1071,LA-002,4,4000
LA-2022-1000000107,1/1/2022 7:52,1/1/2022 7:57,LA-002-1039,LA-002,4,20000
LA-2022-1000000108,1/1/2022 7:53,1/1/2022 7:56,LA-015-1285,LA-015,4,20000
LA-2022-1000000109,1/1/2022 7:54,1/1/2022 7:58,LA-004-1083,LA-004,4,9000
LA-2022-1000000110,1/1/2022 7:54,1/1/2022 8:01,LA-002-1227,LA-002,1,20000
LA-2022-1000000111,1/1/2022 7:55,1/1/2022 7:59,LA-011-1277,LA-011,1,10000
LA-2022-1000000112,1/1/2022 7:55,1/1/2022 8:01,LA-003-1259,LA-003,1,10000
LA-2022-1000000113,1/1/2022 7:56,1/1/2022 8:03,LA-011-1224,LA-011,1,9000
LA-2022-1000000114,1/1/2022 7:56,1/1/2022 8:00,LA-009-1286,LA-009,4,10000
LA-2022-1000000115,1/1/2022 7:56,1/1/2022 7:57,LA-002-1244,LA-002,3,0
LA-2022-1000000116,1/1/2022 7:57,1/1/2022 8:03,LA-015-1094,LA-015,1,50000
LA-2022-1000000117,1/1/2022 7:57,1/1/2022 8:00,LA-003-1142,LA-003,1,20000
LA-2022-1000000118,1/1/2022 7:57,1/1/2022 8:01,LA-002-1060,LA-002,4,10000
LA-2022-1000000119,1/1/2022 7:58,1/1/2022 8:04,LA-015-1250,LA-015,1,20000
LA-2022-1000000120,1/1/2022 7:59,1/1/2022 8:06,LA-002-1267,LA-002,1,30000
LA-2022-1000000121,1/1/2022 7:59,1/1/2022 8:01,LA-002-1165,LA-002,4,50000
LA-2022-1000000122,1/1/2022 7:59,1/1/2022 8:04,LA-001-1172,LA-001,1,20000
LA-2022-1000000123,1/1/2022 8:00,1/1/2022 8:05,LA-005-1047,LA-005,4,9000
LA-2022-1000000124,1/1/2022 8:01,1/1/2022 8:07,LA-014-1235,LA-014,1,8000
LA-2022-1000000125,1/1/2022 8:01,1/1/2022 8:05,LA-013-1186,LA-013,4,20000
LA-2022-1000000126,1/1/2022 8:02,1/1/2022 8:07,LA-014-1214,LA-014,1,50000
LA-2022-1000000127,1/1/2022 8:02,1/1/2022 8:04,LA-003-1267,LA-003,1,50000
LA-2022-1000000128,1/1/2022 8:04,1/1/2022 8:07,LA-002-1019,LA-002,1,50000
LA-2022-1000000129,1/1/2022 8:06,1/1/2022 8:10,LA-004-1065,LA-004,1,8000
LA-2022-1000000130,1/1/2022 8:07,1/1/2022 8:09,LA-011-1212,LA-011,1,50000
LA-2022-1000000131,1/1/2022 8:07,1/1/2022 8:14,LA-011-1166,LA-011,2,10000
LA-2022-1000000132,1/1/2022 8:08,1/1/2022 8:12,LA-004-1266,LA-004,1,30000
LA-2022-1000000133,1/1/2022 8:08,1/1/2022 8:11,LA-003-1202,LA-003,1,50000
LA-2022-1000000134,1/1/2022 8:09,1/1/2022 8:14,LA-014-1237,LA-014,4,10000
LA-2022-1000000135,1/1/2022 8:09,1/1/2022 8:12,LA-006-1046,LA-006,1,1000
LA-2022-1000000136,1/1/2022 8:10,1/1/2022 8:14,LA-011-1201,LA-011,1,6000
LA-2022-1000000137,1/1/2022 8:10,1/1/2022 8:13,LA-002-1076,LA-002,1,20000
LA-2022-1000000138,1/1/2022 8:11,1/1/2022 8:15,LA-007-1269,LA-007,3,0
LA-2022-1000000139,1/1/2022 8:12,1/1/2022 8:19,LA-009-1258,LA-009,1,9000
LA-2022-1000000140,1/1/2022 8:12,1/1/2022 8:16,LA-003-1153,LA-003,3,0
LA-2022-1000000141,1/1/2022 8:13,1/1/2022 8:15,LA-015-1007,LA-015,1,4000
LA-2022-1000000142,1/1/2022 8:14,1/1/2022 8:16,LA-009-1283,LA-009,1,50000
LA-2022-1000000143,1/1/2022 8:14,1/1/2022 8:21,LA-008-1164,LA-008,1,20000
LA-2022-1000000144,1/1/2022 8:14,1/1/2022 8:19,LA-005-1266,LA-005,1,50000
LA-2022-1000000145,1/1/2022 8:15,1/1/2022 8:21,LA-015-1213,LA-015,1,50000
LA-2022-1000000146,1/1/2022 8:15,1/1/2022 8:20,LA-014-1239,LA-014,1,7000
LA-2022-1000000147,1/1/2022 8:15,1/1/2022 8:18,LA-011-1186,LA-011,1,9000
LA-2022-1000000148,1/1/2022 8:15,1/1/2022 8:23,LA-010-1144,LA-010,2,7000
LA-2022-1000000149,1/1/2022 8:16,1/1/2022 8:20,LA-004-1156,LA-004,1,6000
LA-2022-1000000150,1/1/2022 8:16,1/1/2022 8:20,LA-003-1219,LA-003,1,50000
LA-2022-1000000151,1/1/2022 8:17,1/1/2022 8:20,LA-010-1167,LA-010,1,50000
LA-2022-1000000152,1/1/2022 8:17,1/1/2022 8:23,LA-009-1155,LA-009,1,30000
LA-2022-1000000153,1/1/2022 8:17,1/1/2022 8:20,LA-005-1082,LA-005,2,20000
LA-2022-1000000154,1/1/2022 8:18,1/1/2022 8:20,LA-014-1116,LA-014,1,7000
LA-2022-1000000155,1/1/2022 8:18,1/1/2022 8:21,LA-002-1033,LA-002,1,30000
LA-2022-1000000156,1/1/2022 8:20,1/1/2022 8:23,LA-014-1104,LA-014,1,4000
LA-2022-1000000157,1/1/2022 8:21,1/1/2022 8:26,LA-013-1101,LA-013,1,1000
LA-2022-1000000158,1/1/2022 8:21,1/1/2022 8:23,LA-009-1281,LA-009,1,50000
LA-2022-1000000159,1/1/2022 8:22,1/1/2022 8:24,LA-010-1236,LA-010,1,50000
LA-2022-1000000160,1/1/2022 8:22,1/1/2022 8:24,LA-007-1248,LA-007,1,7000
LA-2022-1000000161,1/1/2022 8:22,1/1/2022 8:24,LA-006-1236,LA-006,4,50000
LA-2022-1000000162,1/1/2022 8:23,1/1/2022 8:26,LA-001-1214,LA-001,2,20000
LA-2022-1000000163,1/1/2022 8:24,1/1/2022 8:26,LA-005-1187,LA-005,1,7000
LA-2022-1000000164,1/1/2022 8:25,1/1/2022 8:29,LA-009-1062,LA-009,2,8000
LA-2022-1000000165,1/1/2022 8:27,1/1/2022 8:30,LA-010-1145,LA-010,1,4000
LA-2022-1000000166,1/1/2022 8:28,1/1/2022 8:32,LA-004-1120,LA-004,1,50000
LA-2022-1000000167,1/1/2022 8:29,1/1/2022 8:32,LA-013-1061,LA-013,4,10000
LA-2022-1000000168,1/1/2022 8:29,1/1/2022 8:32,LA-011-1160,LA-011,1,20000
LA-2022-1000000169,1/1/2022 8:30,1/1/2022 8:32,LA-014-1111,LA-014,1,20000
LA-2022-1000000170,1/1/2022 8:30,1/1/2022 8:33,LA-009-1034,LA-009,3,0
LA-2022-1000000171,1/1/2022 8:30,1/1/2022 8:35,LA-008-1178,LA-008,4,10000
LA-2022-1000000172,1/1/2022 8:30,1/1/2022 8:34,LA-004-1299,LA-004,1,7000
LA-2022-1000000173,1/1/2022 8:30,1/1/2022 8:35,LA-003-1092,LA-003,4,10000
LA-2022-1000000174,1/1/2022 8:32,1/1/2022 8:38,LA-012-1143,LA-012,2,20000
LA-2022-1000000175,1/1/2022 8:32,1/1/2022 8:37,LA-007-1269,LA-007,4,10000
LA-2022-1000000176,1/1/2022 8:33,1/1/2022 8:35,LA-001-1269,LA-001,4,8000
LA-2022-1000000177,1/1/2022 8:34,1/1/2022 8:36,LA-007-1151,LA-007,1,6000
LA-2022-1000000178,1/1/2022 8:35,1/1/2022 8:37,LA-015-1180,LA-015,1,10000
LA-2022-1000000179,1/1/2022 8:35,1/1/2022 8:37,LA-012-1116,LA-012,1,20000
LA-2022-1000000180,1/1/2022 8:35,1/1/2022 8:40,LA-011-1268,LA-011,1,10000
LA-2022-1000000181,1/1/2022 8:35,1/1/2022 8:37,LA-004-1094,LA-004,4,3000
LA-2022-1000000182,1/1/2022 8:36,1/1/2022 8:42,LA-006-1034,LA-006,1,100000
LA-2022-1000000183,1/1/2022 8:37,1/1/2022 8:41,LA-014-1157,LA-014,1,7000
LA-2022-1000000184,1/1/2022 8:37,1/1/2022 8:39,LA-013-1245,LA-013,1,9000
LA-2022-1000000185,1/1/2022 8:37,1/1/2022 8:41,LA-006-1242,LA-006,4,6000
LA-2022-1000000186,1/1/2022 8:37,1/1/2022 8:43,LA-002-1160,LA-002,1,50000
LA-2022-1000000187,1/1/2022 8:38,1/1/2022 8:42,LA-015-1268,LA-015,4,20000
LA-2022-1000000188,1/1/2022 8:38,1/1/2022 8:39,LA-014-1144,LA-014,3,0
LA-2022-1000000189,1/1/2022 8:38,1/1/2022 8:41,LA-008-1247,LA-008,4,20000
LA-2022-1000000190,1/1/2022 8:39,1/1/2022 8:46,LA-007-1222,LA-007,1,50000
LA-2022-1000000191,1/1/2022 8:40,1/1/2022 8:43,LA-005-1221,LA-005,1,50000
LA-2022-1000000192,1/1/2022 8:40,1/1/2022 8:43,LA-001-1221,LA-001,3,0
LA-2022-1000000193,1/1/2022 8:40,1/1/2022 8:46,LA-001-1110,LA-001,1,50000
LA-2022-1000000194,1/1/2022 8:41,1/1/2022 8:44,LA-008-1033,LA-008,1,50000
LA-2022-1000000195,1/1/2022 8:41,1/1/2022 8:43,LA-007-1034,LA-007,1,10000
LA-2022-1000000196,1/1/2022 8:42,1/1/2022 8:49,LA-015-1189,LA-015,1,10000
LA-2022-1000000197,1/1/2022 8:42,1/1/2022 8:47,LA-011-1110,LA-011,1,1000
LA-2022-1000000198,1/1/2022 8:43,1/1/2022 8:49,LA-010-1028,LA-010,1,20000
LA-2022-1000000199,1/1/2022 8:43,1/1/2022 8:50,LA-001-1215,LA-001,1,6000
LA-2022-1000000200,1/1/2022 8:44,1/1/2022 8:47,LA-010-1221,LA-010,2,20000
LA-2022-1000000201,1/1/2022 8:44,1/1/2022 8:49,LA-001-1065,LA-001,4,50000
LA-2022-1000000202,1/1/2022 8:45,1/1/2022 8:46,LA-014-1287,LA-014,3,0
LA-2022-1000000203,1/1/2022 8:45,1/1/2022 8:48,LA-011-1149,LA-011,4,3000
LA-2022-1000000204,1/1/2022 8:45,1/1/2022 8:49,LA-006-1259,LA-006,4,50000
LA-2022-1000000205,1/1/2022 8:45,1/1/2022 8:49,LA-001-1151,LA-001,4,1000
LA-2022-1000000206,1/1/2022 8:46,1/1/2022 8:53,LA-015-1113,LA-015,1,3000
LA-2022-1000000207,1/1/2022 8:46,1/1/2022 8:48,LA-009-1033,LA-009,1,20000
LA-2022-1000000208,1/1/2022 8:48,1/1/2022 8:50,LA-008-1007,LA-008,4,10000
LA-2022-1000000209,1/1/2022 8:49,1/1/2022 8:51,LA-015-1150,LA-015,1,50000
LA-2022-1000000210,1/1/2022 8:50,1/1/2022 8:53,LA-007-1121,LA-007,4,6000
LA-2022-1000000211,1/1/2022 8:50,1/1/2022 8:54,LA-005-1087,LA-005,1,4000
LA-2022-1000000212,1/1/2022 8:50,1/1/2022 8:54,LA-004-1027,LA-004,4,50000
LA-2022-1000000213,1/1/2022 8:52,1/1/2022 8:55,LA-013-1243,LA-013,1,50000
LA-2022-1000000214,1/1/2022 8:53,1/1/2022 8:57,LA-014-1238,LA-014,4,3000
LA-2022-1000000215,1/1/2022 8:53,1/1/2022 8:55,LA-012-1224,LA-012,3,0
LA-2022-1000000216,1/1/2022 8:54,1/1/2022 8:59,LA-012-1126,LA-012,1,10000
LA-2022-1000000217,1/1/2022 8:55,1/1/2022 8:59,LA-015-1199,LA-015,1,8000
LA-2022-1000000218,1/1/2022 8:56,1/1/2022 9:00,LA-002-1178,LA-002,3,0
LA-2022-1000000219,1/1/2022 8:56,1/1/2022 9:01,LA-001-1047,LA-001,4,20000
LA-2022-1000000220,1/1/2022 8:57,1/1/2022 8:59,LA-015-1196,LA-015,4,10000
LA-2022-1000000221,1/1/2022 8:57,1/1/2022 8:59,LA-012-1015,LA-012,1,1000
LA-2022-1000000222,1/1/2022 8:58,1/1/2022 9:00,LA-013-1146,LA-013,1,10000
LA-2022-1000000223,1/1/2022 8:58,1/1/2022 9:01,LA-013-1120,LA-013,1,50000
LA-2022-1000000224,1/1/2022 8:58,1/1/2022 9:04,LA-008-1200,LA-008,1,50000
LA-2022-1000000225,1/1/2022 8:59,1/1/2022 9:03,LA-014-1203,LA-014,1,20000
LA-2022-1000000226,1/1/2022 8:59,1/1/2022 9:05,LA-012-1018,LA-012,1,10000
LA-2022-1000000227,1/1/2022 8:59,1/1/2022 9:04,LA-009-1189,LA-009,4,7000
LA-2022-1000000228,1/1/2022 8:59,1/1/2022 9:06,LA-003-1025,LA-003,1,10000
LA-2022-1000000229,1/1/2022 8:59,1/1/2022 9:03,LA-002-1239,LA-002,4,4000
LA-2022-1000000230,1/1/2022 9:02,1/1/2022 9:09,LA-012-1076,LA-012,1,20000
LA-2022-1000000231,1/1/2022 9:03,1/1/2022 9:06,LA-015-1258,LA-015,4,9000
LA-2022-1000000232,1/1/2022 9:03,1/1/2022 9:05,LA-010-1158,LA-010,1,10000
LA-2022-1000000233,1/1/2022 9:04,1/1/2022 9:10,LA-015-1175,LA-015,1,10000
LA-2022-1000000234,1/1/2022 9:04,1/1/2022 9:09,LA-013-1224,LA-013,4,50000
LA-2022-1000000235,1/1/2022 9:04,1/1/2022 9:06,LA-004-1292,LA-004,4,50000
LA-2022-1000000236,1/1/2022 9:05,1/1/2022 9:08,LA-007-1255,LA-007,1,10000
LA-2022-1000000237,1/1/2022 9:06,1/1/2022 9:08,LA-015-1121,LA-015,1,50000
LA-2022-1000000238,1/1/2022 9:07,1/1/2022 9:11,LA-003-1226,LA-003,1,20000
LA-2022-1000000239,1/1/2022 9:08,1/1/2022 9:12,LA-013-1042,LA-013,2,7000
LA-2022-1000000240,1/1/2022 9:08,1/1/2022 9:15,LA-008-1046,LA-008,1,8000
LA-2022-1000000241,1/1/2022 9:08,1/1/2022 9:13,LA-003-1179,LA-003,2,6000
LA-2022-1000000242,1/1/2022 9:09,1/1/2022 9:12,LA-015-1101,LA-015,4,50000
LA-2022-1000000243,1/1/2022 9:09,1/1/2022 9:11,LA-009-1209,LA-009,1,4000
LA-2022-1000000244,1/1/2022 9:09,1/1/2022 9:15,LA-009-1036,LA-009,1,6000
LA-2022-1000000245,1/1/2022 9:10,1/1/2022 9:18,LA-014-1217,LA-014,2,20000
LA-2022-1000000246,1/1/2022 9:10,1/1/2022 9:17,LA-010-1201,LA-010,1,10000
LA-2022-1000000247,1/1/2022 9:11,1/1/2022 9:17,LA-015-1001,LA-015,1,50000
LA-2022-1000000248,1/1/2022 9:11,1/1/2022 9:16,LA-012-1248,LA-012,4,1000
LA-2022-1000000249,1/1/2022 9:12,1/1/2022 9:14,LA-010-1256,LA-010,3,0
LA-2022-1000000250,1/1/2022 9:12,1/1/2022 9:15,LA-003-1109,LA-003,3,0
LA-2022-1000000251,1/1/2022 9:13,1/1/2022 9:16,LA-010-1097,LA-010,1,10000
LA-2022-1000000252,1/1/2022 9:16,1/1/2022 9:19,LA-001-1239,LA-001,4,20000
LA-2022-1000000253,1/1/2022 9:17,1/1/2022 9:23,LA-015-1278,LA-015,1,10000
LA-2022-1000000254,1/1/2022 9:17,1/1/2022 9:19,LA-013-1217,LA-013,4,1000
LA-2022-1000000255,1/1/2022 9:18,1/1/2022 9:22,LA-006-1173,LA-006,1,8000
LA-2022-1000000256,1/1/2022 9:19,1/1/2022 9:23,LA-011-1208,LA-011,1,20000
LA-2022-1000000257,1/1/2022 9:19,1/1/2022 9:22,LA-006-1186,LA-006,4,8000
LA-2022-1000000258,1/1/2022 9:20,1/1/2022 9:22,LA-004-1320,LA-004,1,10000
LA-2022-1000000259,1/1/2022 9:20,1/1/2022 9:26,LA-004-1009,LA-004,1,20000
LA-2022-1000000260,1/1/2022 9:20,1/1/2022 9:23,LA-001-1009,LA-001,3,0
LA-2022-1000000261,1/1/2022 9:21,1/1/2022 9:24,LA-014-1058,LA-014,3,0
LA-2022-1000000262,1/1/2022 9:21,1/1/2022 9:23,LA-013-1180,LA-013,3,0
LA-2022-1000000263,1/1/2022 9:21,1/1/2022 9:24,LA-009-1070,LA-009,3,0
LA-2022-1000000264,1/1/2022 9:22,1/1/2022 9:29,LA-006-1177,LA-006,1,10000
LA-2022-1000000265,1/1/2022 9:22,1/1/2022 9:24,LA-002-1038,LA-002,1,50000
LA-2022-1000000266,1/1/2022 9:23,1/1/2022 9:27,LA-006-1123,LA-006,3,0
LA-2022-1000000267,1/1/2022 9:24,1/1/2022 9:28,LA-013-1001,LA-013,2,10000
LA-2022-1000000268,1/1/2022 9:24,1/1/2022 9:29,LA-009-1261,LA-009,4,20000
LA-2022-1000000269,1/1/2022 9:24,1/1/2022 9:31,LA-004-1305,LA-004,1,30000
LA-2022-1000000270,1/1/2022 9:24,1/1/2022 9:26,LA-003-1078,LA-003,1,7000
LA-2022-1000000271,1/1/2022 9:26,1/1/2022 9:31,LA-007-1183,LA-007,4,20000
LA-2022-1000000272,1/1/2022 9:26,1/1/2022 9:32,LA-007-1134,LA-007,1,30000
